,train_loss_unit_degree,train_ori_loss_unit_std,test_loss,test_ori_loss
0,0.20722881123176015,0.3353533495227824,0.4101808840880498,0.6652967522996679
1,0.5745045123921501,0.9310110285262431,0.6146339633817204,0.9953327435933755
2,0.5559916696030732,0.9018502087632486,0.5590209309153907,0.9067047771976422
3,0.5368965102589144,0.8703876886486022,0.5511813393415045,0.8916896740898831
4,0.5199108102493079,0.8426315323051999,0.5251286209651639,0.8523505121355749
5,0.5061223931760769,0.8206525095238173,0.5144784995586621,0.8342514872058051
6,0.5068012454292885,0.8218250245102181,0.518808786132329,0.8409109796390278
7,0.4992757799118808,0.8095740148843813,0.5082620186475416,0.8245363945980336
8,0.4905531401912685,0.7952745661919439,0.49988381031481277,0.810185601536668
9,0.4911077151204749,0.7961272280406689,0.5010176663113096,0.8110224913767807
10,0.4839292385947856,0.7842851880496526,0.4930978166880846,0.7985551818807162
11,0.4841331425424237,0.7846825902783838,0.4853578587264479,0.7866239350611396
12,0.4677061434294691,0.7581537441445448,0.48447631414894843,0.784926504688219
13,0.4563590344775789,0.7386801039220217,0.47625252545454555,0.7722356401943145
14,0.4453361885596679,0.7209863859759874,0.4713935464671999,0.7627322985755123
15,0.42308342951872496,0.6850781475216889,0.4737497425128563,0.7677168375776924
16,0.40261079613526796,0.6518585566975197,0.4575113862432169,0.741096947133617
17,0.36564747168873346,0.5915716421834036,0.4559022379314991,0.7387207748780724
18,0.34960801973481154,0.5656355164596201,0.4470260466233752,0.7238315983317584
19,0.32053937569636026,0.5183558973070675,0.43985402427455694,0.7125781073730258
20,0.3211676699962042,0.5203632426655982,0.4541445705938896,0.7392029902606293
21,0.31161301791237894,0.5037009191414541,0.4448394949701409,0.7221155792721203
22,0.30055934420549635,0.48613297044409864,0.4349835160797797,0.7046553530367731
23,0.2989853557526945,0.4829431668785978,0.42732313662045934,0.6928646113183207
24,0.2850608411115111,0.4619269569714864,0.4320991757099268,0.6989249706874974
25,0.2878830655887368,0.4657269247471465,0.4269895418794471,0.6917908964607552
26,0.28053076588847664,0.45407210171386886,0.41562265357433625,0.6726901587904561
27,0.2845224461528807,0.45976166677540653,0.4393810800099421,0.711670140543853
28,0.2766822394604604,0.44684038444655655,0.477986925853643,0.7678246034484631
29,0.27716945873426213,0.4482262912860587,0.43005595442662564,0.6958021590054869
30,0.2676622226601502,0.4329825577328685,0.43275797269690475,0.6989954860724565
31,0.2638557170208413,0.42712023295975254,0.4216887505719996,0.683432191155339
32,0.26291668758966813,0.425229935524549,0.43356232617641727,0.7036472650448633
33,0.2597034260666299,0.4204530275886052,0.43106167915495336,0.6960686748093776
34,0.22892625618059173,0.37062490873100346,0.4212126581647696,0.6822365633290233
35,0.23122536640665242,0.3743230615929795,0.41894993197197017,0.6779420483601457
36,0.22054937109976147,0.3567932645479838,0.41968144492660575,0.6799189080661945
37,0.2232791742871454,0.3617793544100664,0.41909557967344546,0.6786079948943383
38,0.2199068968315792,0.3560179576236683,0.4175313378938622,0.6764166143843691
39,0.22169632385473997,0.3584249797110387,0.41752734988173845,0.6763139601048016
40,0.220307027031312,0.35672318171863715,0.41817724020694086,0.6780789482049435
41,0.21114909014923425,0.3421713325602949,0.4179320179052373,0.6773163985849641
42,0.21384244467464683,0.34618972192618475,0.4176974804778862,0.6771680630658191
43,0.21641268366724478,0.35038240307290364,0.41765772343137775,0.6772425713979713
44,0.21362718064109015,0.34594606080659496,0.4160510388004965,0.6739223743232
45,0.2098982257567105,0.3402180187712031,0.41805030502508034,0.6771568451313724
46,0.20981740011433977,0.33940638852185123,0.42137843008861714,0.6827912667894181
47,0.2142246210321072,0.34672248445594933,0.414498721513531,0.6718383146930988
48,0.205401121791064,0.33242166181897986,0.41151539816104243,0.6663551045813937
49,0.2072927534091225,0.33537842074701607,0.4178694191934539,0.6768921177275005
50,0.21129433599593264,0.34201163759573106,0.4190311933865369,0.679298514215887
51,0.21463435266404035,0.3473046440887714,0.41192533954635485,0.6676722039579966
