,train_loss_unit_degree,train_ori_loss_unit_std,test_loss,test_ori_loss
0,1.479584561405797,0.37673077476435696,2.6967088676721755,0.6999704554563261
1,3.4341487131933786,0.8872177730757614,3.561528596966491,0.9190287552110414
2,3.4288870006446124,0.8860570434044147,3.3999627543658995,0.8777423634480581
3,3.264572637891397,0.8425954488228107,3.2749385088142824,0.848193498020257
4,3.1828335908171224,0.8215964853352514,3.2061943777595228,0.8278315181751515
5,3.1239036264522166,0.8073903256449206,3.1006602751288717,0.8031146616767381
6,3.0593799879982244,0.7917234819921954,3.109279907659182,0.8042208331876431
7,3.037165313680007,0.785924264809181,3.0100682217116628,0.7777445846196956
8,3.0056654071517244,0.7772715647467251,3.0358812867976863,0.783660804013942
9,2.9875617767873117,0.7726168114563514,2.970333824395881,0.7704928231262068
10,2.953425681293975,0.7643691917123465,2.9385412049395936,0.7608380407075997
11,2.910939202844558,0.7530191207754201,2.9637304060679166,0.7674656745529812
12,2.9112725243416966,0.7540265078380191,2.9556370259753675,0.7641358743338791
13,2.881539687610809,0.7461673632983503,2.933831814945519,0.7602224826869619
14,2.8841044217476415,0.7470550037252492,2.947013195845154,0.7629299724128562
15,2.808178291973634,0.7277917922776321,2.9278302257871855,0.7581394256848567
16,2.797700899639995,0.7250957035196238,2.9374235712864487,0.7629009679092554
17,2.7751647652147176,0.7194660933264371,2.9169734694394553,0.7574971274356654
18,2.7178602086279784,0.7034177757131642,2.9008997740552145,0.7532599230815891
19,2.6900221543167615,0.6972549450808558,2.8983839593292693,0.750824253626983
20,2.60449273154152,0.6738562764792607,2.8866866686777635,0.7491289173032492
21,2.530103742789676,0.6549871614061553,2.9978339384256953,0.7755338989349874
22,2.451080588178633,0.6337857323679431,2.8786966922488575,0.7475642342281554
23,2.367474622538382,0.6112908679863502,2.9137679137327805,0.7574191932535657
24,2.2959716027623314,0.5920977023552204,2.9589135656214425,0.7688472161244876
25,2.234572692835584,0.5749726140088048,2.868848431676109,0.7457914186816937
26,2.175137715814505,0.5574128780693843,2.8856481305805963,0.7490836295083583
27,2.124812703284104,0.5441562290849357,2.8549495819369604,0.7409697764721384
28,2.101277871715742,0.5370152792026257,2.839427110265738,0.7383856356579991
29,2.0372418748048635,0.519374776544242,2.7709144397793493,0.7207290610492836
30,1.9930849982395527,0.5074340109989561,2.816060819851142,0.7291652388472594
31,1.9702164923626735,0.5003644588075835,2.739940818963343,0.7122784124322368
32,1.9332533137357912,0.4920179044789281,2.7484120034230783,0.7135431071217279
33,1.8629816857642523,0.47322538375854495,2.778716909351702,0.7212981607471107
34,1.7461359221573507,0.4429356636672184,2.7179475233629202,0.705571758468415
35,1.7361442720534348,0.4411209088358386,2.7491326492244936,0.7142857092861608
36,1.70683743071608,0.43358798775179636,2.6991518853022085,0.7004744602561603
37,1.6995200387589051,0.43258499260606437,2.7692743217714813,0.7184138824314865
38,1.6488400841632578,0.41845869343856285,2.724626079845993,0.7076620891993586
39,1.6530356396693189,0.41983313774240427,2.773061813891677,0.7200948784492778
40,1.6073508908677605,0.40789303504187485,2.7334907252001535,0.7103752416224425
41,1.6041488763555056,0.40744131137584816,2.7431653722251714,0.7126824611219703
42,1.5865698615763955,0.4031717262185853,2.753930886101949,0.7138108200234842
43,1.5816695475719995,0.4025401808064559,2.7431660393012685,0.7118412967600668
44,1.5885448191323144,0.403995837014297,2.7640148812665535,0.7174235167166659
45,1.5760413424720217,0.400108105314189,2.7618998282740317,0.7165235506403841
46,1.5867376693296018,0.4043812069399603,2.7327807382809755,0.7087783436729329
47,1.5803940043377167,0.4021822554489662,2.744782052952945,0.7116548352550156
48,1.5595673371608356,0.3969365368629324,2.7171277509095426,0.7051519511063742
49,1.5401058691899843,0.3917229181322558,2.7698750929463536,0.7188363696991183
50,1.5901872528410448,0.4044321683357502,2.719554431644518,0.7058173186849547
51,1.5483317389046867,0.3924764587139261,2.729563542685273,0.7091185527571664
52,1.5819772764164455,0.40257035403416075,2.7370938523545556,0.7100464725065929
53,1.544927927051778,0.3928859918693016,2.771842578859047,0.7208185027384273
54,1.5499574399573819,0.3946588253563848,2.778891208476945,0.7203001019950132
55,1.5647196742008909,0.39804619739795555,2.7631757240793826,0.7169096641356253
56,1.5415738709682913,0.3924326922153604,2.74107767312257,0.7113482564232732
57,1.5361314606401841,0.3910063219892568,2.7265172098416284,0.7082854712301386
58,1.5482613475849638,0.3935356907186837,2.7765846640887677,0.719087078283439
59,1.5607001023262332,0.3962405101184187,2.737516355753884,0.7102195400242284
60,1.542203164528266,0.39193802710237174,2.7359614376405066,0.7090226116924341
61,1.540233427872001,0.3923628461771998,2.754269698868183,0.7149739528771575
62,1.550717768329777,0.394897539862271,2.7392891267218604,0.7114002037385796
63,1.519215863620572,0.38749647346036187,2.7329937828408704,0.7097138076470857
64,1.5380559249035515,0.39171873561267195,2.7702025505524577,0.7194343166563272
65,1.5429984054208834,0.39222362818389106,2.760306167418775,0.7147786753778239
66,1.5059763688274412,0.3831312764102015,2.7895433900227515,0.7226745098089898
67,1.5283324166854675,0.3882589318012369,2.7654292216734544,0.7173292625685987
68,1.5246976213698609,0.3877669372640807,2.766745027839808,0.7179081179485977
69,1.5329429877264438,0.3898252638455095,2.734245210248845,0.7091457498646117
70,1.533204755795664,0.38977828301232437,2.724430537607426,0.7068472519403196
71,1.5342911563522168,0.39084519394512834,2.785992508744831,0.723154905216612
72,1.5200230032142268,0.3868717552053517,2.770262568160672,0.718743022445959
73,1.5094686029328543,0.3837094433554288,2.7400753445345125,0.7104884139866433
74,1.5169540292664245,0.38472025682186256,2.7347338725941435,0.7092353157443172
75,1.5225938556913776,0.3874758250137855,2.7523157516286023,0.7145699229821297
76,1.5068958511627926,0.38311853441698795,2.7448342527689187,0.71144162213226
77,1.5225951771287443,0.3868885099065715,2.7816279080989172,0.7213096129245885
78,1.4901763540907227,0.379412280937721,2.7781829957894226,0.7202604763807003
79,1.525005400010094,0.3884143660397365,2.743330355320264,0.7116693920496159
80,1.516889176600284,0.38672039891111437,2.7354054403217614,0.710176705034407
81,1.487953417223514,0.3784373420682447,2.7601096266631364,0.7157048381173049
82,1.479584561405797,0.37673077476435696,2.6967088676721755,0.6999704554563261
83,1.502071269830998,0.3825236674012809,2.7856281887433196,0.7215228101034807
84,1.5112230444055197,0.3850757973358549,2.754991238471389,0.7140081906667496
85,1.5314538145482266,0.3900313364226243,2.735294826033279,0.7102292527565519
86,1.5420480144567512,0.3942643045556956,2.75368815976741,0.714465255917787
87,1.481186860860141,0.37726068291170844,2.745925965194303,0.7122653639631266
88,1.4961630100877303,0.3810753276019261,2.784948863655557,0.722125988790135
89,1.4993256322632191,0.38254385134269453,2.764554336295365,0.7173184491693974
90,1.4829844944115824,0.3770353328770605,2.7537267266684555,0.7144949412300386
91,1.4856422476043316,0.3789501823227981,2.79544372850002,0.7248747430684912
92,1.485142471009891,0.3776746151365083,2.751886256363768,0.7140493999417805
93,1.4469711969375323,0.368836590997104,2.7917405614765474,0.7229021216242671
94,1.4966037109376646,0.3809025480007303,2.743364214309269,0.7107540486195615
95,1.5095150815829355,0.3843358359665706,2.7660030062440435,0.7173345166592653
96,1.470173177723574,0.3746215736865997,2.738212610347147,0.7104427817137794
97,1.5000702017347451,0.38176748760815327,2.7471525448442624,0.7131676735503376
98,1.475315554710507,0.37545451986378636,2.7902261533685895,0.7232209227258771
99,1.469163057888382,0.374637547320333,2.74825788108962,0.7135717817001594
100,1.5084007734699223,0.384281154747667,2.7896375526471036,0.7231862266991126
101,1.4685706841266088,0.3736226963996887,2.7352693103901573,0.7097945374936699
102,1.4677289377710911,0.3743338705753458,2.764610098423963,0.717464785463634
103,1.4943449985382393,0.3813246572428736,2.8108960400802387,0.7302708713759599
104,1.4979452586951045,0.380905935024393,2.7820582909535094,0.7219742843952343
105,1.4566360582607774,0.3713801752287766,2.791065362450247,0.7226453175336957
106,1.48858118814314,0.37946233182117856,2.749234008970542,0.7136125106260218
107,1.4799795136418392,0.37748492832841546,2.7326857430088047,0.7088774920799047
108,1.474675350683928,0.3763849105917174,2.7618539610211705,0.7161240155687769
109,1.4662929088589,0.3746634663384536,2.7392394576352146,0.7112416895509297
110,1.4759401841301305,0.3763481803187009,2.7724604107635558,0.7185848464682205
111,1.490145564508291,0.3798606756637836,2.7255283142627036,0.7067893984900555
112,1.469111081981377,0.37383886863445415,2.7785864044211275,0.7204118613201091
113,1.473058193861677,0.37492744696551356,2.7438649185920196,0.7117536029809228
114,1.4518004169402292,0.3703712920895938,2.7655731879209657,0.7169562391747197
115,1.4403746363656043,0.3670242164874899,2.744291507436666,0.7117984503953132
116,1.4795464627861907,0.37670607196873634,2.7628769248356457,0.7155862724925118
117,1.4472053272458505,0.36889886946513734,2.753201709149806,0.71394446738652
118,1.4621430530361048,0.3732846342284104,2.785553052753907,0.7228103048208409
119,1.4469091640665013,0.3699946984751471,2.7530128312967386,0.714558939717274
120,1.4476851957641987,0.3699080029027215,2.7704500653736153,0.7181943299736989
121,1.4548405088093637,0.3712477217049434,2.8024511929605933,0.7270546172942217
122,1.4405273367795473,0.368476121507842,2.7682788636964495,0.7186595880954927
123,1.4596537041498387,0.37309829596815436,2.7247452539450374,0.706431769867814
124,1.4326547844288922,0.3655253620394345,2.7471059348203375,0.7116016866615559
125,1.4434647476706393,0.36786707512263594,2.7666553951984185,0.717119822074818
126,1.4256529270868914,0.36361003070042053,2.778782964706184,0.7210566847189389
127,1.4567036853656508,0.3715367242385601,2.7388688231371114,0.7108434649615646
128,1.4463994911509737,0.36962277116446657,2.7828518150481423,0.7211942291669263
129,1.4477051746812928,0.37026799144416017,2.7732892966896165,0.7203195444983608
130,1.4365608659909757,0.3680551792835367,2.7428828875962226,0.7114833251125258
131,1.4501994775494245,0.37070733436222736,2.7795063588752145,0.7203820394328381
132,1.43398896835586,0.3672977320079146,2.838040083798492,0.7362245413078986
133,1.4328543797629982,0.3666901512392636,2.7680830612171565,0.7177581632125923
134,1.4302576068231068,0.3650954509603566,2.759246053460281,0.7158715650344472
135,1.4134014566190067,0.361499270365156,2.7538114891283083,0.7134202563087753
136,1.4388710285584956,0.3678691761247043,2.781664001693084,0.7211459675524147
137,1.4151905304618209,0.36068904457421136,2.7713260702622877,0.7194518179042648
138,1.4289488830254506,0.3661597160635323,2.7644601397731767,0.7163447493322326
139,1.413324044040336,0.3606332071074124,2.771246687616042,0.717826018223667
140,1.4139287831475391,0.3600161944586655,2.750712129203465,0.7144022164510861
141,1.413125601496152,0.361776707501247,2.735919004370863,0.7095514769611392
142,1.3960407675183126,0.3560659011479082,2.7907393446344706,0.72370184011018
