,train_loss_unit_degree,train_ori_loss_unit_std,test_loss,test_ori_loss
0,0.39043747763301273,0.7214707060622118,0.392496301801464,0.7252663253657236
1,0.4655259759152309,0.8663928786256754,0.4667706553134102,0.8692305630058733
2,0.4581391190377845,0.8508068178639268,0.4887463668750275,0.9092638690128885
3,0.43809691035321296,0.8120895315464535,0.43118847545657796,0.8001820679005169
4,0.42261404453774226,0.7819195278091535,0.41903150165993597,0.7741359860159969
5,0.4112430908255776,0.7596559386608029,0.4111940468632017,0.7577786654560962
6,0.4068189972656734,0.7518170183683558,0.40526230964072835,0.7496259189246379
7,0.39877847238409647,0.7365752250038231,0.39869236866361785,0.7357593867027274
8,0.399993299577162,0.7388279748357032,0.41182047304931785,0.7587432617691295
9,0.3977497530336274,0.7344055916323806,0.3934625496833363,0.7266784329678266
10,0.39395873197670445,0.7274947956245464,0.3987733842745171,0.7365350251396497
11,0.39522606624729023,0.7295001103201517,0.39792899518873137,0.7335911792425709
12,0.39462452901621886,0.7288003691957017,0.4051321411444857,0.7448917754117693
13,0.39043747763301273,0.7214707060622118,0.392496301801464,0.7252663253657236
14,0.38896301534893263,0.7189535999429456,0.3982547318765118,0.7361984912817943
15,0.39061196580271823,0.7210913962240718,0.3978470994571292,0.7342630346132675
16,0.39104749325799465,0.7225684728832613,0.3954388299549427,0.7294351630216185
17,0.3856337370189532,0.7127113846379535,0.4025281526882054,0.7452071599434805
18,0.3850529174625552,0.7119354211594447,0.3943773272567542,0.7281496779372295
19,0.3851806374131255,0.7115582078284797,0.40506891708775805,0.7486529968223954
20,0.37794432528971766,0.6987468679089192,0.39508651467161665,0.7314966010455867
21,0.3672205947241792,0.6802517412122616,0.40751695616372785,0.7523944223484466
22,0.3628942858031936,0.6712994866134706,0.4025016580450326,0.74310423100116
23,0.34939162536169066,0.6478577854712148,0.4078421723875577,0.7538995960438221
24,0.3388269519510024,0.6289187624598994,0.40617005224494507,0.750634559247709
25,0.33124191111023044,0.6143028218884113,0.4095730613045523,0.7567387982710021
26,0.3172582170532701,0.5908787879405272,0.4138352006651029,0.7670030960476656
27,0.30639717048099363,0.570987783023477,0.39763079209261165,0.7350370745214873
28,0.29311120997799256,0.5464511318311875,0.39862087301373117,0.7374698243722433
29,0.279005455586774,0.5216580800116883,0.41009887423901903,0.7569667929380601
30,0.26974209058157095,0.5037679159115825,0.415692216703615,0.7669979260319668
31,0.2545002164405103,0.47656946126422933,0.4120236465375206,0.7614885981528814
32,0.25048130934633533,0.46861996630991787,0.4137197491320124,0.7661151640181152
33,0.23699121632084996,0.4441613261036308,0.4096423436622195,0.7576037164654289
34,0.2167430691461608,0.40745735808837513,0.4063649803824239,0.7515845524962357
35,0.20649365299441133,0.38814882971038506,0.41021338504360466,0.7585535105839182
